0.07445881884427208 0.0 0.1089959742015195 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.10856895283444615 0.0 0.15694817546034592 0.15116061534623065 0.1999224304713558 0.19994503284182996 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.19999999951377398 0.0 0.0 0.1999999554050233 0.0 0.19999988496920848 0.19999878864788853 0.0 0.0 0.0 0.19999782231335556 0.0 3.5491507501816955E-6 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1995448868034127 0.0 0.0 0.19993337112029974 0.0 0.14933627492986046 0.19572465794080965 0.0 0.0 0.0 0.17562008326907877 0.0 0.07984072593653868 0.0 0.0 
0.07445881884427208 0.0 0.1089959742015195 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.10856895283444615 0.0 0.15694817546034592 0.15116061534623065 0.1999224304713558 0.19994503284182996 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1999022263102288 0.0 0.0 0.19996783183441444 0.0 0.1615758611071742 0.19970269759033127 0.0 0.0 0.0 0.19999533692662158 0.0 0.038856046231229735 0.0 0.0 
0.07445881884427208 0.0 0.1089959742015195 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.10856895283444615 0.0 0.15694817546034592 0.15116061534623065 0.1999224304713558 0.19994503284182996 
0.07445881884427208 0.0 0.1089959742015195 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.10856895283444615 0.0 0.15694817546034592 0.15116061534623065 0.1999224304713558 0.19994503284182996 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.19438865271111172 0.0 0.0 0.1999988146484128 0.0 0.1511388134654692 0.19973210219481277 0.0 0.0 0.0 0.1878063590478442 0.0 0.06693525793234922 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1995561796573921 0.0 0.0 0.19985337812226517 0.0 0.1512172952290978 0.19971176160937576 0.0 0.0 0.0 0.1996099565976305 0.0 0.05005142878423863 0.0 0.0 
0.07445881884427208 0.0 0.1089959742015195 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.10856895283444615 0.0 0.15694817546034592 0.15116061534623065 0.1999224304713558 0.19994503284182996 
